T,value
13353,1806.71
13354,11206.92
13355,12890.04
13356,34612.02
13357,33296.13
13358,50094.92
13359,33053.92
13360,3820.2
13361,74875.5
13362,11532.1
13363,1324.32
13364,6236.7
13365,61052.58
13366,36471.4
13367,46293.5
13368,48347.6
13369,32414.55
13370,19038.72
13371,61371.84
13372,44445.6
13373,28783.26
13374,37803.15
13375,34452.48
13376,49176.46
13377,57781.28
13378,25765.74
13379,6066.36
13380,27919.17
13381,58043.84
13382,17249.04
13383,37459.4
13384,37333.02
13385,37157.2
13386,9657.09
13387,49565.52
13388,23070.75
13389,21269.6
13390,74617.92
13391,18582.72
13392,39969.4
13393,50857.36
13394,32793.02
13395,20769.9
13396,54688.5
13397,54129.24
13398,52964.76
13399,36687.7
13400,16676.3
13401,13313.72
13402,25559.84
13403,45603.37
13404,29573.28
13405,9452.52
13406,84149.71
13407,41052.88
13408,27352.29
13409,44198.56
13410,43094.1
13411,46439.68
13412,81478.74
13413,12023.46
13414,35444.38
13415,4240.26
13416,21452.76
13417,24763.34
13418,57454.6
13419,20884.64
13420,74371.95
13421,57074.35
13422,40290.25
13423,51937.38
13424,18189.05
13425,37393.13
13426,52847.56
13427,35527.15
13428,35513.8
13429,28274.4
13430,9975.84
13431,38505.95
13432,52662.68
13433,19314.24
13434,55562.84
13435,25939.98
13436,56868.71
13437,13482.9
13438,48874.54
13439,102047.5
13440,47533.86
13441,15503.76
13442,64530.48
13443,1568.5
13444,78685.7
13445,15022.0
13446,59457.24
13447,10089.52
13448,75061.16
13449,17067.82
13450,30505.75
13451,73351.14
13452,76979.28
13453,49997.75
13454,3269.3
13455,55822.39
13456,11358.41
13457,49717.3
13458,72322.0
13459,34583.0
13460,12900.72
13461,1247.32
13462,52108.36
13463,42256.08
13464,16881.68
13465,54036.92
13466,22541.61
13467,87702.16
13468,10090.36
13469,26592.93
13470,1234.3
13471,22726.44
13472,57784.64
13473,52479.68
13474,44310.2
13475,37690.38
13476,22902.23
13477,50272.8
13478,6870.6
13479,5387.43
13480,20769.71
13481,14986.18
13482,58263.76
13483,48069.82
13484,2979.21
13485,50640.67
13486,41802.3
13487,25700.18
13488,17910.96
13489,25502.25
13490,12314.97
13491,80977.5
13492,51995.38
13493,19891.53
13494,49243.48
13495,3716.08
13496,39767.7
13497,8769.15
13498,70148.64
13499,32249.74
13500,37678.08
13501,54981.96
13502,39740.48
13503,29758.95
13504,21076.86
13505,70289.09
13506,57404.5
13507,60827.36
13508,27704.46
13509,2974.98
13510,61220.4
13511,72453.32
13512,58237.91
13513,12013.54
13514,52180.7
13515,29822.08
13516,55970.88
13517,8243.1
13518,24243.05
13519,33377.28
13520,41706.96
13521,60377.88
13522,46145.32
13523,37038.8
13524,27580.32
13525,4558.41
13526,47998.32
13527,28141.12
13528,54507.2
13529,24035.4
13530,72330.19
13531,71493.52
13532,51607.85
13533,51444.8
13534,32643.66
13535,51080.22
13536,25498.56
13537,7527.12
13538,37079.56
13539,23775.27
13540,11932.41
13541,35872.27
13542,7042.96
13543,67652.91
13544,47208.46
13545,20539.57
13546,64615.0
13547,70960.75
13548,57735.81
13549,5713.36
13550,5580.55
13551,3195.14
13552,32255.54
13553,74876.56
13554,29249.4
13555,27368.04
13556,29700.82
13557,31150.97
13558,1690.59
13559,12053.61
13560,8449.91
13561,14745.6
13562,59946.52
13563,8809.15
13564,3223.38
13565,1689.64
13566,1225.27
13567,49218.0
13568,31102.56
13569,73111.6
13570,38001.14
13571,41932.88
13572,5345.1
13573,61999.42
13574,29934.24
13575,24193.27
13576,59195.22
13577,32346.16
13578,20851.88
13579,53222.33
13580,43629.44
13581,92915.24
13582,68068.44
13583,58540.65
13584,4444.8
13585,29910.2
13586,25642.56
13587,21635.25
13588,34473.12
13589,78382.55
13590,12339.74
13591,10564.38
13592,34254.15
13593,52603.0
13594,32871.8
13595,34286.56
13596,3843.72
13597,15685.47
13598,33382.89
13599,41477.76
13600,7230.84
13601,61978.56
13602,13943.44
13603,38658.27
13604,45438.9
13605,29811.6
13606,28384.39
13607,16504.73
13608,27126.39
13609,79832.61
13610,24021.66
13611,7784.0
13612,36668.84
13613,86603.58
13614,30105.25
13615,74217.0
13616,39590.5
13617,57379.42
13618,19839.6
13619,36919.53
13620,60687.8
13621,16639.47
13622,23082.48
13623,1059.1
13624,24113.05
13625,64411.15
13626,20258.88
13627,41679.9
13628,44468.64
13629,22498.56
13630,79277.76
13631,28109.44
13632,27228.0
13633,24971.4
13634,43794.1
13635,29761.55
13636,26745.4
13637,58168.88
13638,55626.88
13639,31322.7
13640,37636.48
13641,5465.4
13642,19443.06
13643,22989.3
13644,63998.88
13645,48466.59
13646,38173.86
13647,51843.48
13648,15822.8
13649,22107.93
13650,78438.36
13651,71744.04
13652,28693.65
13653,74917.83
13654,21094.32
13655,36827.52
13656,27189.22
13657,10297.53
13658,36664.7
13659,29135.16
13660,56915.8
13661,61834.08
13662,61978.8
13663,13305.6
13664,32068.9
13665,36479.43
13666,25884.18
13667,28477.45
13668,53679.99
13669,38417.0
13670,9693.27
13671,44971.68
13672,47025.24
13673,49870.82
13674,50641.28
13675,34203.0
13676,52567.68
13677,26303.48
13678,22931.23
13679,52101.28
13680,61645.14
13681,67880.01
13682,24775.38
13683,59396.58
13684,1127.03
13685,55247.15
13686,33530.04
13687,57882.26
13688,51790.23
13689,53818.29
13690,8470.77
13691,55503.97
13692,34774.92
13693,52629.92
13694,59198.04
13695,43031.85
13696,4102.32
13697,11360.5
13698,26264.27
13699,22709.94
13700,73426.5
13701,37184.5
13702,29062.8
13703,45569.22
13704,83086.5
13705,19115.59
13706,4558.41
13707,73981.44
13708,54887.43
13709,57806.35
13710,17047.81
13711,66012.0
13712,14174.65
13713,81505.1
13714,41250.0
13715,957.03
13716,37611.37
13717,76924.43
13718,6754.56
13719,63630.75
13720,43692.0
13721,45473.1
13722,34306.74
13723,26912.6
13724,29152.25
13725,36091.75
13726,58347.9
13727,6767.08
13728,45975.3
13729,3555.68
13730,20938.12
13731,54622.04
13732,37638.34
13733,54519.84
13734,67676.4
13735,20580.0
13736,31990.6
13737,33721.8
13738,3765.64
13739,9402.89
13740,5770.12
13741,44256.52
13742,63665.16
13743,12171.78
13744,59164.38
13745,76937.28
13746,17750.72
13747,11108.43
13748,12283.67
13749,11570.5
13750,52594.41
13751,12472.53
13752,54741.76
13753,54979.36
13754,19940.62
13755,55173.2
13756,38260.3
13757,64611.3
13758,61358.96
13759,45678.08
13760,4112.36
13761,31310.5
13762,18422.64
13763,33545.5
13764,60613.5
13765,74384.55
13766,31753.8
13767,6348.78
13768,29902.77
13769,22837.28
13770,52034.92
13771,61216.68
13772,39728.1
13773,39391.59
13774,8844.15
13775,6300.72
13776,25002.04
13777,72029.49
13778,10770.32
13779,19432.02
13780,60238.82
13781,37988.94
13782,5056.83
13783,13865.4
13784,70222.5
13785,8506.12
13786,97199.5
13787,53983.44
13788,53113.87
13789,18439.3
13790,18121.32
13791,39230.18
13792,7619.6
13793,5942.04
13794,49008.6
13795,57849.96
13796,65274.0
13797,32920.29
13798,28009.2
13799,19240.06
13800,64364.62
13801,7508.04
13802,42622.47
13803,17664.96
13804,15574.96
13805,93443.5
13806,68397.12
13807,74959.08
13808,40016.0
13809,38141.67
13810,7315.62
13811,29486.34
13812,31105.0
13813,72349.6
13814,49731.3
13815,4745.08
13816,35896.4
13817,40836.88
13818,9020.76
13819,2172.04
13820,41792.12
13821,82144.04
13822,10252.26
13823,62706.0
13824,40031.1
13825,80119.49
13826,43781.92
13827,15484.5
13828,51696.34
13829,20313.02
13830,80466.96
13831,85136.99
13832,35400.12
13833,36138.38
13834,77316.12
13835,1323.4
13836,39458.6
13837,76898.2
13838,39749.9
13839,45451.86
13840,24849.9
13841,3690.72
13842,90445.18
13843,34638.78
13844,19545.11
13845,48890.4
13846,23333.44
13847,69963.95
13848,50508.81
13849,21654.72
13850,27162.27
13851,54410.65
13852,5092.83
13853,85648.32
13854,2362.54
13855,49145.85
13856,38007.86
13857,32877.35
13858,59995.52
13859,30810.6
13860,19561.2
13861,77979.84
13862,28692.3
13863,86900.18
13864,9984.8
13865,35475.2
13866,50936.82
13867,37920.74
13868,70710.78
13869,54279.33
13870,11610.7
13871,55190.08
13872,56784.56
13873,72517.11
13874,26504.6
13875,9929.36
13876,61885.66
13877,22894.2
13878,14803.9
13879,31279.36
13880,63518.52
13881,55092.48
13882,65507.2
13883,27178.25
13884,8563.15
13885,41865.12
13886,30927.36
13887,17665.76
13888,43630.8
13889,28438.8
13890,40818.75
13891,1083.02
13892,22021.2
13893,21565.98
13894,53600.58
13895,24724.6
13896,62727.36
13897,19382.72
13898,64367.52
13899,19173.15
13900,38038.0
13901,15098.31
13902,9174.45
13903,26359.35
13904,58433.43
13905,37458.45
13906,66377.52
13907,16660.34
13908,66759.0
13909,52351.5
13910,29722.35
13911,51041.34
13912,77799.2
13913,48642.1
13914,61476.69
13915,2997.06
13916,22523.1
13917,25029.15
13918,10828.26
13919,14504.14
13920,11601.9
13921,13828.14
13922,15274.42
13923,7621.98
13924,34076.28
13925,48768.24
13926,69728.37
13927,16324.8
13928,61038.9
13929,75130.91
13930,39185.22
13931,13369.44
13932,46787.4
13933,60586.89
13934,55419.2
13935,16888.68
13936,1392.46
13937,21967.74
13938,26591.55
13939,39099.2
13940,54430.1
13941,21103.92
13942,27580.0
13943,34471.5
13944,54264.0
13945,27289.44
13946,15775.29
13947,37331.7
13948,60689.64
13949,57513.6
13950,46813.14
13951,6348.42
13952,28784.8
13953,50221.62
13954,3162.39
13955,18892.16
13956,65332.38
13957,61551.49
13958,21546.0
13959,44924.88
13960,8440.72
13961,14141.44
13962,1372.3
13963,49452.82
13964,50424.08
13965,16497.3
13966,5495.64
13967,7875.68
13968,77734.54
13969,59145.21
13970,91577.28
13971,20948.28
13972,64042.3
13973,9621.27
13974,67351.68
13975,49918.7
13976,24088.96
13977,76531.0
13978,44963.16
13979,87622.18
13980,59452.42
13981,45877.4
13982,72272.58
13983,71383.62
13984,55950.82
13985,19655.23
13986,76802.85
13987,29494.28
13988,33992.07
13989,16579.36
13990,3859.8
13991,3459.58
13992,6278.04
13993,21366.3
13994,52170.3
13995,40512.69
13996,26379.0
13997,26326.03
13998,1661.59
13999,39091.26
14000,44684.16
14001,60223.45
14002,41940.0
14003,4001.88
14004,54215.19
14005,63445.75
14006,4816.88
14007,71233.37
14008,38492.22
14009,39518.7
14010,78544.44
14011,54779.84
14012,36159.2
14013,47702.92
14014,34833.75
14015,18695.32
14016,50894.0
14017,60388.34
14018,71411.75
14019,1445.49
14020,27140.17
14021,39679.4
14022,1459.4
14023,10970.8
14024,49056.75
14025,35711.5
14026,3143.3
14027,52949.94
14028,5366.19
14029,49595.48
14030,3451.54
14031,10797.22
14032,81983.25
14033,29224.8
14034,46145.55
14035,72306.68
14036,68320.5
14037,36761.5
14038,52324.8
14039,9774.66
14040,48657.6
14041,29163.68
14042,83590.28
14043,51493.68
14044,12405.42
14045,49084.38
14046,69994.86
14047,64923.48
14048,17546.8
14049,46322.62
14050,8413.45
14051,27673.5
14052,46462.43
14053,51796.92
14054,49484.4
14055,7839.52
14056,14504.7
14057,8328.55
14058,12387.84
14059,7798.91
14060,40434.84
14061,10799.04
14062,55522.04
14063,38525.74
14064,32552.59
14065,64523.36
14066,1504.51
14067,60909.07
14068,30241.28
14069,21988.82
14070,67708.0
14071,16198.02
14072,61186.68
14073,17841.28
14074,61084.8
14075,14874.5
14076,41053.32
14077,13105.32
14078,6486.8
14079,35140.0
14080,71509.62
14081,50324.92
14082,24785.67
14083,1379.45
14084,65769.75
14085,28090.93
14086,17089.6
14087,39992.84
14088,9891.72
14089,25356.86
14090,55204.8
14091,1747.83
14092,32141.98
14093,13345.42
14094,47602.29
14095,86134.16
14096,59644.8
14097,37341.88
14098,67563.9
14099,5520.1
14100,5673.76
14101,58859.51
14102,25055.73
14103,38783.91
14104,2698.54
14105,21115.26
14106,53525.16
14107,29604.06
14108,36469.44
14109,39816.92
14110,29196.09
14111,44516.54
14112,42248.32
14113,2744.68
14114,7887.75
14115,89669.89
14116,5573.82
14117,63021.76
14118,33212.0
14119,17268.3
14120,9702.63
14121,36218.88
14122,29134.4
14123,48409.6
14124,38229.8
14125,50570.45
14126,13299.58
14127,15712.16
14128,26735.22
14129,15206.1
14130,59135.94
14131,55705.0
14132,11757.51
14133,72222.93
14134,61601.76
14135,10828.74
14136,3711.5
14137,7315.26
14138,9885.48
14139,16206.93
14140,44366.92
14141,85249.22
14142,32455.44
14143,25181.55
14144,60575.9
14145,74666.34
14146,54953.39
14147,10422.99
14148,18658.6
14149,23945.09
14150,55313.28
14151,58043.16
14152,36054.2
14153,48780.9
14154,45877.9
14155,26038.74
14156,72362.61
14157,57029.28
14158,68178.72
14159,70268.5
14160,67425.84
14161,31058.97
14162,22522.35
14163,42430.85
14164,54092.24
14165,60552.45
14166,20767.67
14167,19688.72
14168,49197.76
14169,59085.38
14170,67651.68
14171,65598.65
14172,47136.87
14173,51463.4
14174,47294.1
14175,66418.0
14176,29299.59
14177,31404.12
14178,81156.48
14179,7523.2
14180,19857.36
14181,35118.16
14182,69370.4
14183,61213.62
14184,8343.7
14185,2658.58
14186,18218.59
14187,1672.66
14188,40717.53
14189,40361.37
14190,33627.0
14191,93729.16
14192,24776.25
14193,9024.4
14194,18805.06
14195,42712.32
14196,22862.32
14197,26144.1
14198,52440.08
14199,32252.4
14200,48893.46
14201,86735.5
14202,62853.94
14203,24951.84
14204,90849.08
14205,51988.3
14206,14974.4
14207,11239.13
14208,25880.32
14209,46457.97
14210,9144.17
14211,68823.72
14212,28078.39
14213,60855.24
14214,47627.84
14215,50630.82
14216,15856.39
14217,17788.0
14218,79597.35
14219,44272.02
14220,58517.76
14221,96849.5
14222,6074.08
14223,54646.18
14224,4783.77
14225,19922.89
14226,58894.86
14227,56900.16
14228,25015.2
14229,22022.56
14230,7659.36
14231,47034.54
14232,55676.4
14233,63376.6
14234,62862.5
14235,59632.3
14236,14910.48
14237,14008.68
14238,47648.44
14239,12988.4
14240,37869.3
14241,65546.29
14242,5925.8
14243,16781.16
14244,5989.8
14245,22297.2
14246,9543.78
14247,32645.48
14248,61898.27
14249,11632.2
14250,15745.6
14251,10947.04
14252,74073.6
14253,56880.34
14254,10077.48
14255,42796.74
14256,41695.32
14257,3516.54
14258,54204.0
14259,60377.2
14260,39070.83
14261,50605.89
14262,38725.82
14263,63752.91
14264,76964.85
14265,29791.4
14266,62002.05
14267,33032.7
14268,27312.88
14269,24097.65
14270,34623.72
14271,52937.15
14272,73220.0
14273,51208.5
14274,61368.84
14275,32314.2
14276,37989.76
14277,58702.05
14278,46894.32
14279,54352.74
14280,37591.95
14281,1470.56
14282,34656.96
14283,89438.65
14284,33764.72
14285,19172.52
14286,81295.43
14287,12901.28
14288,35113.0
14289,15854.88
14290,27898.58
14291,54616.73
14292,88162.13
14293,39722.0
14294,36737.6
14295,38615.5
14296,52657.6
14297,4032.12
14298,13152.51
14299,40558.4
14300,68197.74
14301,71364.65
14302,28090.36
14303,89412.75
14304,27096.3
14305,76776.5
14306,9579.15
14307,71328.95
14308,33238.52
14309,15480.15
14310,3433.48
14311,47852.22
14312,62025.35
14313,58498.11
14314,1483.45
14315,50278.92
14316,5717.76
14317,30605.5
14318,3297.42
14319,27024.05
14320,49373.1
14321,46964.4
14322,62565.3
14323,11134.74
14324,57238.8
14325,44809.01
14326,40534.8
14327,52341.44
14328,26740.22
14329,44218.75
14330,27228.75
14331,61667.53
14332,96442.59
14333,35677.8
14334,28242.74
14335,28998.96
14336,52768.9
14337,3149.2
14338,27199.38
14339,42215.25
14340,83772.85
14341,36375.57
14342,14543.5
14343,23852.14
14344,88041.5
14345,4933.65
14346,44576.76
14347,90046.83
14348,18574.65
14349,25499.32
14350,70087.32
14351,58246.58
14352,37881.2
14353,56303.45
14354,52537.06
14355,3583.7
14356,38655.6
14357,36613.5
14358,19045.8
14359,18889.04
14360,44521.5
14361,82256.42
14362,18487.8
14363,28523.2
14364,62487.92
14365,81283.5
14366,44039.1
14367,1578.58
14368,38001.42
14369,2088.26
14370,49295.12
14371,49781.76
14372,39854.46
14373,35152.06
14374,47691.95
14375,52536.94
14376,21856.14
14377,19459.44
14378,25285.2
14379,5145.45
14380,29946.6
14381,4165.32
14382,87696.77
14383,22787.16
14384,3014.92
14385,5516.37
14386,12871.53
14387,76989.74
14388,1300.37
14389,44662.41
14390,2610.74
14391,41658.24
14392,72693.6
14393,5300.1
14394,15582.98
14395,13914.9
14396,28819.56
14397,24861.76
14398,26216.8
14399,1469.47
14400,40316.5
14401,61862.8
14402,62069.1
14403,33607.92
14404,29385.93
14405,29179.84
14406,61532.21
14407,80763.12
14408,48675.6
14409,4402.23
14410,54342.05
14411,27328.18
14412,18751.32
14413,59551.65
14414,14166.4
14415,28343.9
14416,39442.0
14417,50018.62
14418,29455.44
14419,24816.61
14420,64059.5
14421,9073.6
14422,35679.91
14423,22745.97
14424,67998.3
14425,27115.52
14426,93293.0
14427,6086.88
14428,19450.9
14429,69354.11
14430,9169.12
14431,67815.08
14432,43315.75
14433,10973.2
14434,43816.02
14435,53828.55
14436,12668.18
14437,60348.71
14438,25224.2
14439,7352.08
14440,35628.96
14441,57700.8
14442,43817.28
14443,65917.46
14444,48593.61
14445,62214.56
14446,78144.34
14447,21783.24
14448,73942.3
14449,34488.5
14450,62108.2
14451,15557.74
14452,33263.84
14453,44200.2
14454,47870.3
14455,39288.5
14456,56668.09
14457,86750.94
14458,28153.35
14459,3753.45
14460,38930.24
14461,18328.04
14462,20898.93
14463,3603.56
14464,7290.78
14465,68693.74
14466,22982.26
14467,31214.4
14468,46607.2
14469,46196.28
14470,33321.4
14471,49536.63
14472,20742.67
14473,45999.09
14474,38934.17
14475,7609.63
14476,47565.31
14477,82141.4
14478,29452.0
14479,80744.97
14480,49400.4
14481,19620.8
14482,21340.02
14483,20960.88
14484,26888.61
14485,54838.33
14486,21849.36
14487,54306.36
14488,11483.58
14489,11159.58
14490,22211.04
14491,15327.2
14492,63216.04
14493,63391.68
14494,18062.7
14495,56080.87
14496,41388.93
14497,53953.68
14498,11148.55
14499,41875.86
14500,30189.28
14501,28164.41
14502,29303.5
14503,27210.2
14504,1647.58
14505,3468.45
14506,55033.77
14507,47806.08
14508,30630.0
14509,29331.84
14510,39113.6
14511,19159.91
14512,51654.3
14513,43813.85
14514,74551.25
14515,26400.57
14516,42720.7
14517,59605.2
14518,32367.72
14519,76329.44
14520,63959.21
14521,41916.25
14522,56441.92
14523,75748.49
14524,67319.94
14525,51501.12
14526,50375.88
14527,16385.16
14528,85585.0
14529,61098.4
14530,8043.1
14531,56908.5
14532,29025.54
14533,7137.4
14534,46768.75
14535,70148.3
14536,64818.72
14537,11226.72
14538,23355.75
14539,11827.36
14540,50992.8
14541,13790.7
14542,39181.17
14543,5681.49
14544,4736.56
14545,45904.05
14546,21032.4
14547,25900.25
14548,25097.28
14549,25256.1
14550,33481.8
14551,39729.69
14552,11432.34
14553,52223.82
14554,27052.74
14555,28558.2
14556,32774.13
14557,38344.38
14558,71922.66
14559,8245.98
14560,51167.67
14561,33481.55
14562,1105.02
14563,15915.84
14564,85941.9
14565,1735.67
14566,30437.28
14567,72841.82
14568,33297.39
14569,62189.82
14570,53409.68
14571,48682.8
14572,53256.69
14573,20013.25
14574,67158.0
14575,41238.68
14576,24426.5
14577,74551.06
14578,71594.4
14579,27927.9
14580,10850.4
14581,25395.6
14582,46948.44
14583,33762.72
14584,50196.47
14585,54495.6
14586,19447.56
14587,26886.51
14588,25718.14
14589,14182.0
14590,68319.82
14591,9072.09
14592,42364.0
14593,23879.04
14594,57243.9
14595,55918.11
14596,36688.04
14597,3582.66
14598,13229.28
14599,44897.16
14600,19704.58
14601,2436.32
14602,32065.88
14603,12156.24
14604,19424.16
14605,12387.65
14606,6889.14
14607,60549.45
14608,17927.37
14609,87068.25
14610,74205.18
14611,5773.88
14612,25118.82
14613,36832.95
14614,45681.9
14615,37766.96
14616,24621.74
14617,49589.32
14618,41189.46
14619,57982.68
14620,32638.76
14621,46558.4
14622,3743.86
14623,39513.25
14624,24674.26
14625,60857.55
14626,68126.37
14627,49834.4
14628,27321.92
14629,19594.65
14630,1599.6
14631,51995.38
14632,60987.9
14633,20766.68
14634,44805.85
14635,8683.9
14636,22954.32
14637,7152.3
14638,18799.2
14639,44054.1
14640,61944.75
14641,56348.76
14642,67834.13
14643,59061.32
14644,30961.5
14645,28279.5
14646,44495.54
14647,74955.15
14648,32670.8
14649,37952.04
14650,46011.9
14651,33808.84
14652,81614.28
14653,52929.52
14654,38144.34
14655,70480.62
14656,67582.55
14657,35701.75
14658,11093.64
14659,8523.8
14660,5309.4
14661,28506.8
14662,43488.0
14663,12152.6
14664,31610.0
14665,30943.68
14666,20147.55
14667,68395.47
14668,79454.31
14669,1893.98
14670,49550.27
14671,5189.34
14672,45402.63
14673,25603.6
14674,59352.72
14675,6798.64
14676,59052.76
14677,34332.4
14678,67653.9
14679,49554.74
14680,32990.54
14681,28196.64
14682,50259.2
14683,71732.16
14684,2286.18
14685,6822.48
14686,14054.1
14687,47531.96
14688,70917.0
